car exhausts; exhaust fumes; car emissions =des gaz d’échappement 
a toxic cloud =un nuage toxique 
air pollution =la pollution atmosphérique 
a pollutant =un polluant 
ozone =l’ozone 
nitrogen dioxide=le dioxyde d’azote
nitrogen oxide=le monoxyde d’azote
sulphur dioxide =le dioxyde de soufre 
carbon dioxide; CO2=le gaz carbonique 
smog=le smog 
petrol (GB); gas (US) =l’essence 
diesel; diesel fuel =du gazole 
unleaded petrol =de l’essence sans plomb 
LPG =du GPL 
fuel consumption =la consommation de carburant
a pollution warning system =un système d’alerte anti-pollution
to monitor air quality =mesurer la qualité de l’air 
an emergency anti-pollution plan=un plan anti-pollution d'urgence
the grade-three alert =le niveau 3 de pollution 
a pollution peak =un pic de pollution 
record pollution levels =des niveaux records de pollution
to pollute =polluer 
to be heavily polluted =être fortement pollué 
to irritate the respiratory tract=irriter les voies respiratoires
respiratory problems=des problèmes respiratoires 
smog-related problems=des problèmes liés au smog 
asthma =de l’asthme 
to attack the eyes =attaquer les yeux 
to breath =respirer 
to fight for breath =essayer de respirer 
ethanol =l’éthanol 
biofuel; green fuel =le biocarburant; le pétrole vert
beetroot; beet =de la betterave
sunflower =le tournesol 
a fuel-efficient car =une voiture qui consomme peu
a gas-guzzler (US) =une voiture qui consomme beaucoup
an electric car =une voiture électrique 
a hybrid; a hybrid car =une voiture hybride 
a fuel cell car =une voiture à pile à combustible
a hydrogen car =une voiture à hydrogène 
