the English language=la langue anglaise
the language of Shakespeare=la langue de Shakespeare
the lingua franca of the world=la langue véhiculaire du monde
British English=l’anglais britannique
American English=l’anglais américain
Queen’s English=l’anglais de la Reine
a variety of English=une variété d’anglais
the use of English =l’utilisation de l’anglais
to overcome the language barrier=surmonter la barrière de la langue
English pronunciation=la prononciation anglaise
Received Pronunciation=la prononciation standard
an English accent=un accent anglais
a mid atlantic accent=un accent mi-anglais mi-américain
a broad Irish accent=un fort accent irlandais
a cockney accent=un accent londonien
to roll one’s r’s=rouler les « r »
to drop one’s h’s=ne pas prononcer les « h »
English vocabulary=le vocabulaire anglais
English grammar=la grammaire anglaise
to speak good English; to speak English well=bien parler anglais
to be fluent in English; to speak fluent English=parler anglais couramment
to speak fluently=parler couramment
fluency=l’aisance
spoken English=l’anglais parlé
written English=l’anglais écrit
to be good at English=être bon en anglais
to have a good command of English=bien manier l’anglais
to improve one’s English=améliorer son anglais
to take an English course=suivre des cours d’anglais
a crash course in English=des cours intensifs d’anglais
an ineffective teaching method=une méthode d’enseignement inefficace
an English native speaker=un anglophone
an English-speaking country=un pays anglophone
to communicate in English=communiquer en anglais
to have a smattering of English=avoir quelques notions d'anglais
to get by in English=se débrouiller en anglais
to be hopeless at English=être nul en anglais
pidgin English=du mauvais anglais 
