the United States of America=les États-Unis d’Amérique
the USA; the US; the States=les États-Unis
Uncle Sam=l’Oncle Sam
the Stars and Stripes=la Bannière étoilée
an American=un Américain
the Americans=les Américains
an American Indian (GB); a native American (US)=un Indien d’Amérique; un Amérindien
an African American=un Afro-Américain
a Mexican American; a Chicano=un Chicano
a Hispanic=un Hispano-Américain
a Latino=un Latino
a nation of immigrants=un pays d’immigrants
a settler=un colon
a WASP=un wasp
the melting pot=le creuset
a multicultural society=une société multiculturelle
the American Dream=le rêve américain
a land of plenty=un pays d’abondance
an El Dorado=un eldorado
a land of opportunity=un pays où tout est possible
equality of opportunity=l’égalité des chances
the land of free enterprise=le pays de la libre entreprise
entrepreneurship=l’esprit d’entreprise
a self-made man=un self-made-man
a can-do attitude=une attitude de battant; une attitude de gagneur
self-reliance=l’indépendance
to be self-reliant=ne pas avoir besoin des autres
rugged individualism=l’individualisme forcené
to be individualistic=être individualiste
pragmatism=le pragmatisme
to be pragmatic=être pragmatique
to start from scratch=partir de rien
to be upwardly mobile=avoir la possibilité de s’élever dans la société
to climb up the ladder of success=gravir les échelons du succès
the American way of life=le mode de vie américain
the policeman of the world=le gendarme du monde
to feel superior=se sentir supérieur
to feel invulnerable=se sentir invulnérable
to be full of arrogance=être plein d’arrogance
a giant with feet of clay=un colosse aux pieds d’argile
America’s frailty=la fragilité de l’Amérique
