homelessness=le fait d 'être sans-abri
to have no ﬁxed abode=ne pas avoir de domicile fixe
to be homeless; to be down-and-out=être sans abri
a homeless person; a down-and-out; a dosser=un sans-abri; un SDF
2 million homeless=2 millions de sans-abri 
the number of homeless=le nombre de sans-abri
to wander about aimlessly=errer sans but
a vagabond; a vagrant; a wanderer=un vagabond
vagrancy=le vagabondage
begging (GB); panhandling (US)=la mendicité
a beggar (GB) / a panhandler (US)=un mendiant
to beg (GB) / to panhandle (US)=mendier; tendre la main
to live on handouts=vivre de la charité des autres
a bum; a tramp (GB); a hobo (US)=un clochard
a bag lady=une clocharde
destitution=la clochardisation; le dénuement
to be reduced to destitution=se clochardiser
to be forced into the streets=être condamné à vivre dans la rue
street people=les sans-abri
to live on the streets=vivre dans la rue
to sleep in the streets=dormir dans la rue
to sleep rough=dormir à la dure
a rough sleeper=quelqu’un qui dort à la dure
to bed down for the night=s’installer pour la nuit
to sleep in an underground corridor=dormir dans un couloir du métro
a cardboard box=un carton
an air-vent=une bouche d’aération
a sleeping bag=un sac de couchage
to squat=squatter
a squatter=un squatter
to stay clean=rester propre
to fight off the cold=lutter contre le froid
to take the drinking=se mettre à boire
a homeless shelter=un centre d’accueil pour sans-abri
to assist the homeless=venir en aide aux sans-abri
a charity=une association caritative
a voluntary organisation=une association de bénévoles
a soup kitchen=une soupe populaire
benefit (GB); welfare (US)=l’aide sociale
