fair trade products =les produits issus du commerce équitable 
fair trade food =les denrées alimentaires issues du commerce équitable 
guilt-free foods=des denrées à consommer sans honte
fairly traded fruit=des fruits issus du commerce équitable 
coffee=du café 
tea =du thé
bananas =des bananes 
orange juice =du jus d’orange 
chocolate =du chocolat 
cocoa=du cacao 
sugar =du sucre 
honey =du miel 
fair trade clothes =des vêtements issus du commerce équitable 
handicrafts =des produits artisanaux 
labelled products =des produits labellisés
to promote fair trade =promouvoir le commerce équitable 
fair competition =la concurrence loyale 
to appeal to sb’s sense of economic justice =faire appel au sens de la justice économique de qqn 
to combat unfair trade rules =combattre des règles commerciales inéquitables 
to challenge the dominant system=défier le système dominant 
to create a fairer world =créer un monde plus équitable 
to support small producers =soutenir les petits producteurs 
to save a farmer from bankruptcy=sauver un paysan de la ruine 
to stop exploiting farmers =arrêter d’exploiter les paysans 
to pay a guaranteed price =payer un prix minimum garanti 
to mitigate losses =atténuer les pertes 
to pay a premium above market rates=payer un peu plus que les cours du marché 
to bypass multinationals=court-circuiter les multinationales 
to cut out the middleman=éliminer les intermédiaires 
to benefit from fair trade=bénéficier du commerce équitable 
to reap the benefits of one’s labour=récolter les fruits de son travail 
to earn a decent wage=gagner assez d’argent pour vivre 
to go mainstream =se populariser 
