to retire =partir en retraite
to be retired =être en retraite; être à la retraite
a retired teacher =un professeur en retraite; un professeur à la retraite
a retiree; a pensioner; an old age pensioner; an OAP=un retraité 
retirement age =l’âge de la retraite
to be of pensionable age =avoir l’âge de la retraite
to be pensioned off; to be put out to grass =être mis à la retraite 
early retirement =la préretraite; la retraite anticipée
to take early retirement =partir en préretraite 
to be semi-retired =être en semi-retraite 
a pension; a retirement pension=une pension; une retraite 
to draw one’s pension; to get one’s pension; to receive one’s pension =toucher sa retraite 
to pay money into a pension =cotiser pour sa retraite 
to take out a pension =souscrire un plan de retraite
to take out an extra pension =prendre une retraite complémentaire
to qualify for a full pension =bénéficier d’une retraite à taux plein
a pension system; a pension scheme; a pension plan =un système de retraite 
a state pension (GB); a public pension (US) =une retraite versée par l’État 
the pay-as-you-go pension system=la retraite par répartition 
pension funds =la retraite par capitalisation; les fonds de pension 
the cost of retirement =le coût de la retraite 
to postpone retirement age=reculer l’âge de la retraite 
to increase contributions =augmenter les cotisations 
to reduce pensions =diminuer les pensions 
to work longer =travailler plus longtemps 
to work up to 65 =travailler jusqu’à 65 ans 
to save for one’s retirement=économiser pour sa retraite 
a generational contract=un contrat entre générations
to finance the retirement of their elders; to fund the retirement of their elders =financer la retraite de leurs aînés
to ignite an age war =déclencher une guerre des générations
to be a burden on=être un fardeau pour 
to cost the nation a fortune =coûter une fortune à la nation
