hunger; starvation=la faim; la famine
world hunger; world famine=la faim dans le monde
to be hungry=avoir faim 
to go hungry=ne pas manger à sa faim
malnutrition; undernourishment=la malnutrition
malnourished; undernourished; underfed=sous-alimenté 
to be underweight=avoir un poids insuffisant
to die of hunger; to die from hunger; to die of starvation; to starve to death=mourir de faim
starving children; famished children=des enfants affamés 
emaciated children=des enfants décharnes 
to lack food; to be short of food=manquer de nourriture 
the lack of food=le manque de nourriture 
the food scarcity; the food shortage=la pénurie de nourriture 
to struggle for food=lutter pour se nourrir 
to scavenge for food=faire les poubelles pour se nourrir
nutritional deficiencies=les carences alimentaires 
vitamin C deficiency=la carence en vitamine C 
the food situation=la situation alimentaire 
the food crisis=la crise alimentaire 
to feed=nourrir
severe famine; widespread famine=une famine étendue 
a biblical famine=une famine sans précédent 
to be facing famine=être confronté à la famine 
a famine area=une région frappée par la famine
the World Food Summit=le Sommet Mondial sur la Faim
the World Food Programme=le Programme alimentaire mondial
food relief; famine relief; food aid=l’aide alimentaire 
emergency food aid=l’aide alimentaire d’urgence
a charity=une organisation caritative 
an NGO=une ONG 
humanitarian aid=l’aide humanitaire 
a volunteer=un bénévole 
to airdrop food supplies=larguer des vivres 
to distribute food=distribuer de la nourriture 
a donor country=un pays donateur 
to raise funds for=collecter des fonds au profit de
foodstuffs=des denrées alimentaires 
