Rubbish; refuse; litter; trash; garbage=les déchets; les ordures; les détritus
household waste; household refuse=les ordures ménagères
food waste =les déchets alimentaires
industrial waste =les déchets industriels
chemical waste =les déchets chimiques
toxic waste =les déchets toxiques 
nuclear waste =les déchets nucléaires
radioactive waste =les déchets radioactifs
organic waste =les déchets organiques
a waste disposal; a waste disposal unit=un broyeur à ordures 
waste treatment =le traitement des déchets
waste management =la gestion des déchets 
the refuse collection =le ramassage des ordures; la collecte des ordures
a dustbin (GB); a garbage can; a trash can (US) =une poubelle
a dustman (GB); a garbage man; a garbage collector (US) =un éboueur 
to waste =gaspiller 
to throw away =jeter 
to dump waste =jeter des ordures; déposer des ordures
a rubbish dump; a rubbish tip=une décharge publique
an illicit rubbish dump =une décharge sauvage 
a landfill site =un site d’enfouissement
a waste paper basket (GB); a wastebasket (US) =une corbeille à papier 
a kitchen bin =une poubelle de cuisine 
the throw-away society =la société de gaspillage
to be wasteful of sth=gaspiller qqch 
to have wasteful habits =avoir l’habitude de gaspiller
to use energy wastefully =gaspiller l’énergie
to raise awareness about recycling=sensibiliser au recyclage
the recycling industry =l’industrie du recyclage
a recycling plant =une usine de recyclage 
a recycling scheme =un programme de recyclage
to recycle glass=recycler du verre 
the bottle bank =le conteneur pour la collecte du verre usagé 
recycled paper=le papier recyclé
recyclable cardboard =le carton recyclable 
